Date,Open,High,Low,Close,Adj Close,Volume
2018-06-20,144.22000122070312,144.52000427246094,142.41000366210938,142.6300048828125,131.5801544189453,3329900
2018-06-21,142.58999633789062,143.13999938964844,140.8300018310547,141.25,130.30703735351562,3887700
2018-06-22,141.63999938964844,141.80999755859375,140.77999877929688,141.27999877929688,130.33473205566406,5611300
2018-06-25,140.39999389648438,140.39999389648438,138.27999877929688,138.7899932861328,128.0376434326172,8937100
2018-06-26,139.36000061035156,139.85000610351562,138.3300018310547,139.0800018310547,128.30514526367188,4139500
2018-06-27,139.11000061035156,139.77999877929688,137.4499969482422,137.47999572753906,126.82911682128906,4101800
2018-06-28,138.10000610351562,140.5399932861328,137.9499969482422,140.0399932861328,129.19076538085938,4523700
2018-06-29,140.32000732421875,141.36000061035156,139.61000061035156,139.6999969482422,128.8771514892578,3710100
2018-07-02,138.27999877929688,140.22000122070312,138.1999969482422,139.86000061035156,129.02474975585938,3405400
2018-07-03,140.64999389648438,140.94000244140625,139.3699951171875,139.57000732421875,128.7572021484375,1963200
2018-07-05,140.47999572753906,141.42999267578125,139.92999267578125,141.42999267578125,130.47311401367188,3744700
2018-07-06,141.52999877929688,142.94000244140625,141.1699981689453,142.47999572753906,131.4417724609375,2849000
2018-07-09,142.58999633789062,144.72000122070312,142.47000122070312,144.38999938964844,133.2038116455078,3904700
2018-07-10,144.50999450683594,145.58999633789062,144.25999450683594,144.7100067138672,133.49900817871094,3777000
2018-07-11,144.0,146.19000244140625,144.0,144.94000244140625,133.711181640625,3526600
2018-07-12,145.85000610351562,146.8300018310547,145.74000549316406,146.4499969482422,135.1042022705078,3119500
2018-07-13,146.4499969482422,146.97999572753906,145.8000030517578,145.89999389648438,134.5968017578125,3062600
2018-07-16,145.6699981689453,145.7899932861328,144.2100067138672,145.4600067138672,134.19090270996094,3468800
2018-07-17,144.75,145.0,143.33999633789062,143.49000549316406,132.37350463867188,5096700
2018-07-18,143.50999450683594,144.8000030517578,142.74000549316406,144.52000427246094,133.32373046875,6935300
2018-07-19,147.85000610351562,150.5399932861328,147.25,149.24000549316406,137.67807006835938,14655800
2018-07-20,148.5800018310547,148.86000061035156,146.25999450683594,146.35000610351562,135.011962890625,6414600
2018-07-23,146.35000610351562,146.6999969482422,145.00999450683594,145.6999969482422,134.41229248046875,3897900
2018-07-24,146.6999969482422,147.0399932861328,145.9199981689453,146.3800048828125,135.03961181640625,3891600
2018-07-25,146.00999450683594,146.64999389648438,145.5,146.6199951171875,135.26101684570312,3630900
2018-07-26,147.42999267578125,149.27000427246094,146.6300048828125,146.7100067138672,135.3440704345703,4778000
2018-07-27,146.88999938964844,147.13999938964844,144.66000366210938,145.14999389648438,133.9049072265625,3749300
2018-07-30,144.8000030517578,146.24000549316406,144.69000244140625,145.49000549316406,134.21859741210938,3608200
2018-07-31,145.74000549316406,145.8000030517578,144.16000366210938,144.92999267578125,133.7019805908203,5474200
2018-08-01,144.75999450683594,145.19000244140625,143.33999633789062,143.5,132.38275146484375,3388400
2018-08-02,142.86000061035156,143.36000061035156,142.3300018310547,142.9600067138672,131.88458251953125,3841400
2018-08-03,143.24000549316406,147.9199981689453,143.0,147.6999969482422,136.2573699951172,8053600
2018-08-06,146.9499969482422,147.1999969482422,145.57000732421875,146.02999877929688,134.71673583984375,3913700
2018-08-07,146.64999389648438,147.63999938964844,146.35000610351562,147.00999450683594,135.62081909179688,3508800
2018-08-08,147.3300018310547,147.42999267578125,146.24000549316406,146.88999938964844,135.5101318359375,3581100
2018-08-09,145.52999877929688,145.94000244140625,144.72999572753906,144.77000427246094,134.9972686767578,3093500
2018-08-10,144.5,145.07000732421875,143.8800048828125,144.47999572753906,134.72682189941406,3003100
2018-08-13,144.14999389648438,144.3000030517578,142.52999877929688,142.7100067138672,133.07630920410156,2858500
2018-08-14,143.0,143.82000732421875,142.92999267578125,143.36000061035156,133.6824188232422,2860000
2018-08-15,142.5500030517578,144.0,142.0,143.91000366210938,134.19528198242188,4241500
2018-08-16,144.3699951171875,145.67999267578125,144.3699951171875,145.33999633789062,135.5287628173828,5250700
2018-08-17,144.7899932861328,146.38999938964844,144.69000244140625,146.05999755859375,136.20018005371094,2678600
2018-08-20,146.3699951171875,147.16000366210938,146.14999389648438,146.50999450683594,136.61978149414062,2499700
2018-08-21,147.0,147.1199951171875,145.88999938964844,145.97000122070312,136.11624145507812,3106900
2018-08-22,146.00999450683594,146.16000366210938,145.19000244140625,145.24000549316406,135.43553161621094,2389000
2018-08-23,145.0399932861328,145.52000427246094,144.75,145.3699951171875,135.55673217773438,2220400
2018-08-24,145.4600067138672,146.08999633789062,144.8699951171875,146.0399932861328,136.18150329589844,2776600
2018-08-27,146.94000244140625,147.6199951171875,146.52000427246094,146.69000244140625,136.78762817382812,3491600
2018-08-28,146.9499969482422,146.99000549316406,146.19000244140625,146.58999633789062,136.6943817138672,2455300
2018-08-29,146.8699951171875,147.92999267578125,146.60000610351562,147.5399932861328,137.58023071289062,3153800
2018-08-30,147.02999877929688,147.3000030517578,145.25,145.92999267578125,136.07894897460938,3340400
2018-08-31,145.72000122070312,146.77999877929688,145.5399932861328,146.47999572753906,136.591796875,3488500
2018-09-04,145.97999572753906,146.19000244140625,144.80999755859375,145.67999267578125,135.84579467773438,3326200
2018-09-05,145.19000244140625,146.75,145.0500030517578,146.66000366210938,136.75965881347656,3126500
2018-09-06,146.8800048828125,147.66000366210938,145.5399932861328,146.38999938964844,136.5078887939453,4248800
2018-09-07,145.94000244140625,146.5,145.1199951171875,145.4499969482422,135.63134765625,4693100
2018-09-10,146.60000610351562,147.3000030517578,145.55999755859375,145.64999389648438,135.81784057617188,3618300
2018-09-11,146.0,146.99000549316406,145.25,146.49000549316406,136.6011199951172,3374700
2018-09-12,146.3699951171875,147.97999572753906,146.02999877929688,146.57000732421875,136.67575073242188,4506700
2018-09-13,147.35000610351562,149.0,147.1199951171875,148.9499969482422,138.8950653076172,5346500
2018-09-14,148.85000610351562,149.3000030517578,147.77999877929688,148.3300018310547,138.31690979003906,3452100
2018-09-17,148.44000244140625,149.07000732421875,147.77000427246094,147.94000244140625,137.9532470703125,3551900
2018-09-18,147.75999450683594,148.99000549316406,147.47000122070312,148.55999755859375,138.5314178466797,3629400
2018-09-19,148.6300048828125,149.9600067138672,148.22999572753906,149.05999755859375,138.99765014648438,4246200
2018-09-20,149.5800018310547,151.3800048828125,149.44000244140625,151.14999389648438,140.94656372070312,5952200
2018-09-21,151.47999572753906,152.60000610351562,150.74000549316406,151.35000610351562,141.13307189941406,19947500
2018-09-24,151.10000610351562,151.1999969482422,149.4600067138672,150.02999877929688,139.90216064453125,4265000
2018-09-25,149.91000366210938,150.41000366210938,148.36000061035156,148.91000366210938,138.85780334472656,4397500
2018-09-26,152.39999389648438,153.35000610351562,151.33999633789062,151.61000061035156,141.37550354003906,7401900
2018-09-27,152.00999450683594,152.38999938964844,151.16000366210938,151.5,141.27293395996094,3477600
2018-09-28,151.16000366210938,151.6300048828125,150.7899932861328,151.2100067138672,141.00253295898438,3305800
2018-10-01,151.7100067138672,153.4199981689453,151.7100067138672,153.0,142.6716766357422,3757400
2018-10-02,152.99000549316406,153.83999633789062,152.5,153.75,143.3710479736328,3029900
2018-10-03,154.0,154.36000061035156,152.8000030517578,153.22000122070312,142.87680053710938,3315300
2018-10-04,151.69000244140625,152.8000030517578,150.36000061035156,151.30999755859375,141.0957489013672,4237900
2018-10-05,150.89999389648438,151.7899932861328,147.8699951171875,149.02999877929688,138.96966552734375,4602200
2018-10-08,148.5,149.07000732421875,147.17999267578125,148.38999938964844,138.3728485107422,3239300
2018-10-09,148.0800018310547,148.36000061035156,146.92999267578125,147.24000549316406,137.30050659179688,3642400
2018-10-10,147.5,147.69000244140625,142.5,142.69000244140625,133.05764770507812,5547700
2018-10-11,142.6199951171875,144.19000244140625,138.77999877929688,139.02000427246094,129.63539123535156,8710500
2018-10-12,141.1199951171875,141.5399932861328,139.0800018310547,140.85000610351562,131.34185791015625,6563400
2018-10-15,140.3800048828125,142.25999450683594,140.13999938964844,141.1300048828125,131.6029815673828,4965500
2018-10-16,142.92999267578125,145.4499969482422,141.5800018310547,145.1199951171875,135.3236083984375,8695500
2018-10-17,135.88999938964844,137.14999389648438,133.4199981689453,134.0500030517578,125.00090026855469,19464000
2018-10-18,132.72999572753906,133.39999389648438,130.0399932861328,130.5500030517578,121.73716735839844,10011700
2018-10-19,130.64999389648438,131.88999938964844,127.95999908447266,129.10000610351562,120.38506317138672,7791600
2018-10-22,129.5800018310547,130.44000244140625,128.39999389648438,130.02000427246094,121.24295043945312,5719500
2018-10-23,129.02000427246094,131.89999389648438,128.41000366210938,131.2100067138672,122.35263061523438,6463600
2018-10-24,131.1699981689453,131.69000244140625,127.0,127.20999908447266,118.62263488769531,5710300
2018-10-25,127.25,127.79000091552734,125.13999938964844,126.44999694824219,117.91394805908203,10304300
2018-10-26,125.20999908447266,125.77999877929688,123.70999908447266,124.79000091552734,116.36599731445312,8767000
2018-10-29,119.33999633789062,123.94999694824219,118.30000305175781,119.63999938964844,111.56365203857422,20450400
2018-10-30,120.4800033569336,121.5,115.1500015258789,115.4000015258789,107.60987854003906,21458600
2018-10-31,116.48999786376953,116.5,114.08999633789062,115.43000030517578,107.63785552978516,21645000
2018-11-01,115.5,117.0,115.11000061035156,116.83000183105469,108.94334411621094,13626700
2018-11-02,117.51000213623047,117.75,114.54000091552734,115.66999816894531,107.86164093017578,10592700
2018-11-05,116.0999984741211,120.7699966430664,116.0,120.05999755859375,111.95529174804688,9144600
2018-11-06,120.69999694824219,123.80999755859375,120.30999755859375,123.12000274658203,114.8087387084961,9597400
2018-11-07,123.79000091552734,125.05999755859375,122.33000183105469,124.83999633789062,116.4126205444336,12382700
2018-11-08,122.66000366210938,124.4000015258789,122.62999725341797,123.37999725341797,116.5165023803711,10396400
2018-11-09,123.61000061035156,124.56999969482422,121.95999908447266,123.54000091552734,116.6676025390625,6961800
2018-11-12,123.5,123.56999969482422,120.6500015258789,120.9000015258789,114.17446899414062,5379100
2018-11-13,121.19000244140625,122.25,119.9000015258789,120.83999633789062,114.11779022216797,4084400
2018-11-14,121.11000061035156,121.93000030517578,119.7699966430664,120.19999694824219,113.5134048461914,4762300
2018-11-15,119.66000366210938,121.44000244140625,119.51000213623047,121.44000244140625,114.68443298339844,5207900
2018-11-16,120.88999938964844,121.8499984741211,120.54000091552734,121.56999969482422,114.80719757080078,4076300
2018-11-19,121.62999725341797,122.18000030517578,119.7699966430664,120.30999755859375,113.6172866821289,4131200
2018-11-20,118.48999786376953,119.48999786376953,116.69999694824219,117.19999694824219,110.68029022216797,6233800
2018-11-21,117.61000061035156,119.51000213623047,117.38999938964844,118.56999969482422,111.97408294677734,5335800
2018-11-23,118.08999633789062,118.33999633789062,116.91000366210938,117.19000244140625,110.67085266113281,2334700
2018-11-26,118.37000274658203,120.25,118.05999755859375,119.55999755859375,112.90900421142578,5011100
2018-11-27,118.37999725341797,120.04000091552734,118.37000274658203,120.02999877929688,113.35285949707031,4903800
2018-11-28,121.01000213623047,123.08999633789062,120.22000122070312,123.0,116.15764617919922,5104500
2018-11-29,122.44000244140625,123.12000274658203,121.4000015258789,121.4800033569336,114.72219848632812,5200100
2018-11-30,121.66000366210938,124.69000244140625,121.4800033569336,124.2699966430664,117.35699462890625,7251600
2018-12-03,125.66999816894531,126.58999633789062,124.36000061035156,125.30999755859375,118.33914947509766,5846400
2018-12-04,124.48999786376953,124.91999816894531,121.33000183105469,121.5999984741211,114.83552551269531,6000700
2018-12-06,119.72000122070312,123.91000366210938,119.30000305175781,123.91000366210938,117.01702880859375,6938000
2018-12-07,123.9000015258789,124.05000305175781,118.87000274658203,119.33999633789062,112.70124816894531,7019600
2018-12-10,119.73999786376953,121.68000030517578,118.5199966430664,121.12999725341797,114.39166259765625,6549500
2018-12-11,123.25,123.80999755859375,120.0,120.88999938964844,114.1650161743164,5043100
2018-12-12,122.51000213623047,122.87999725341797,121.0,121.16000366210938,114.42000579833984,3560500
2018-12-13,121.26000213623047,121.79000091552734,120.16999816894531,120.7300033569336,114.01393127441406,3993600
2018-12-14,119.5,121.11000061035156,119.44000244140625,119.9000015258789,113.23009490966797,4554200
2018-12-17,119.06999969482422,119.77999877929688,115.06999969482422,116.0999984741211,109.6414794921875,7374500
2018-12-18,116.9000015258789,118.2300033569336,116.0199966430664,116.6500015258789,110.160888671875,6290200
2018-12-19,117.1500015258789,120.2699966430664,115.97000122070312,116.43000030517578,109.95313262939453,6979800
2018-12-20,115.69999694824219,116.44999694824219,111.69999694824219,113.0199966430664,106.7328109741211,8454400
2018-12-21,112.5,115.27999877929688,110.44000244140625,110.94000244140625,104.7685317993164,10386500
2018-12-24,109.9000015258789,111.0,107.5,107.56999969482422,101.58599090576172,3821400
2018-12-26,108.0,111.38999938964844,105.94000244140625,111.38999938964844,105.19349670410156,6645800
2018-12-27,109.98999786376953,113.77999877929688,109.47000122070312,113.77999877929688,107.4505386352539,6045600
2018-12-28,114.22000122070312,114.80000305175781,112.5,113.02999877929688,106.74226379394531,5117500
2018-12-31,113.33000183105469,114.3499984741211,112.41999816894531,113.66999816894531,107.3466567993164,4982800
2019-01-02,112.01000213623047,115.9800033569336,111.69000244140625,115.20999908447266,108.80098724365234,4239900
2019-01-03,114.52999877929688,114.87999725341797,112.69000244140625,112.91000366210938,106.62893676757812,4346700
2019-01-04,114.91000366210938,117.48999786376953,114.44000244140625,117.31999969482422,110.79361724853516,4477800
2019-01-07,117.5,118.83000183105469,116.66999816894531,118.1500015258789,111.57744598388672,3751200
2019-01-08,119.66000366210938,120.56999969482422,118.9800033569336,119.83000183105469,113.16397857666016,4763600
2019-01-09,120.91000366210938,121.4000015258789,119.87000274658203,120.69000244140625,113.97615051269531,3633700
2019-01-10,120.08000183105469,121.86000061035156,119.94999694824219,121.79000091552734,115.01495361328125,3910000
2019-01-11,121.58000183105469,121.62000274658203,120.19999694824219,121.45999908447266,114.70331573486328,3722400
2019-01-14,120.51000213623047,120.6500015258789,119.76000213623047,120.38999938964844,113.69284057617188,5228700
2019-01-15,120.95999908447266,121.93000030517578,120.81999969482422,121.7300033569336,114.95829772949219,3507500
2019-01-16,121.58000183105469,122.0,120.83000183105469,121.62000274658203,114.85441589355469,3841100
2019-01-17,120.55999755859375,122.41000366210938,120.55000305175781,122.19000244140625,115.39270782470703,5029900
2019-01-18,123.2699966430664,124.72000122070312,122.70999908447266,123.81999969482422,116.9320297241211,6008500
2019-01-22,123.30000305175781,123.80000305175781,121.54000091552734,122.5199966430664,115.70433807373047,10052400
2019-01-23,131.3699951171875,135.0,130.30999755859375,132.88999938964844,125.49746704101562,22063700
2019-01-24,132.6300048828125,133.2100067138672,131.42999267578125,132.52999877929688,125.15750122070312,6322900
2019-01-25,132.8699951171875,134.44000244140625,132.42999267578125,133.97000122070312,126.51739501953125,5707400
2019-01-28,133.10000610351562,134.80999755859375,132.5800018310547,134.27000427246094,126.80072021484375,5357700
2019-01-29,134.2899932861328,135.41000366210938,133.60000610351562,134.3300018310547,126.85736846923828,5037100
2019-01-30,134.0,135.02999877929688,133.25,134.3800048828125,126.90458679199219,4500900
2019-01-31,134.4499969482422,134.72000122070312,133.74000549316406,134.4199981689453,126.9423599243164,4884000
2019-02-01,134.97000122070312,135.1999969482422,133.35000610351562,134.10000610351562,126.64016723632812,3806000
2019-02-04,134.02000427246094,135.1999969482422,132.99000549316406,135.19000244140625,127.66950988769531,3966600
2019-02-05,135.27999877929688,135.82000732421875,134.9199981689453,135.5500030517578,128.00950622558594,5398900
2019-02-06,135.22000122070312,136.64999389648438,135.1699981689453,136.32000732421875,128.73667907714844,4879700
2019-02-07,133.5500030517578,134.47000122070312,132.1199951171875,133.19000244140625,127.24629211425781,4379400
2019-02-08,132.33999633789062,133.7100067138672,132.19000244140625,133.7100067138672,127.74309539794922,3249800
2019-02-11,134.2899932861328,135.14999389648438,133.91000366210938,133.99000549316406,128.01058959960938,3095100
2019-02-12,135.14999389648438,136.1999969482422,134.86000061035156,136.0500030517578,129.97866821289062,3317200
2019-02-13,136.9199981689453,137.9199981689453,136.41000366210938,137.52000427246094,131.38307189941406,4253000
2019-02-14,137.1699981689453,137.60000610351562,136.2100067138672,136.47999572753906,130.38946533203125,2789400
2019-02-15,137.5800018310547,138.19000244140625,137.38999938964844,138.02999877929688,131.87030029296875,3844100
2019-02-19,137.80999755859375,138.6999969482422,137.36000061035156,138.6999969482422,132.51039123535156,3385700
2019-02-20,138.75999450683594,139.24000549316406,137.22000122070312,138.0,131.84164428710938,3802000
2019-02-21,137.82000732421875,138.35000610351562,137.35000610351562,137.83999633789062,131.6887969970703,2937300
2019-02-22,138.72999572753906,139.3800048828125,138.42999267578125,139.25,133.03585815429688,3113700
2019-02-25,140.0,140.47000122070312,139.32000732421875,139.4600067138672,133.23648071289062,3194200
2019-02-26,139.6699981689453,140.49000549316406,139.47000122070312,139.72000122070312,133.48487854003906,3060400
2019-02-27,139.25,139.57000732421875,138.39999389648438,139.1699981689453,132.9594268798828,2530900
2019-02-28,138.77000427246094,139.05999755859375,137.72000122070312,138.1300048828125,131.96585083007812,3457800
2019-03-01,139.30999755859375,140.0399932861328,138.63999938964844,139.1999969482422,132.98806762695312,3030000
2019-03-04,139.99000549316406,140.0800018310547,137.1699981689453,138.42999267578125,132.25244140625,3406900
2019-03-05,138.3699951171875,138.74000549316406,137.55999755859375,137.8800048828125,131.72698974609375,4250300
2019-03-06,138.1199951171875,138.38999938964844,136.72000122070312,136.97999572753906,130.8671417236328,2768300
2019-03-07,136.61000061035156,136.88999938964844,134.6300048828125,135.36000061035156,129.3194580078125,4358800
2019-03-08,134.2100067138672,135.24000549316406,133.5800018310547,135.08999633789062,129.06149291992188,3773600
2019-03-11,136.02999877929688,137.72999572753906,135.83999633789062,137.7100067138672,131.56459045410156,3939300
2019-03-12,138.52000427246094,139.6999969482422,137.86000061035156,138.27999877929688,132.109130859375,3954700
2019-03-13,138.0500030517578,139.32000732421875,137.85000610351562,138.55999755859375,132.3766326904297,3173200
2019-03-14,138.50999450683594,138.94000244140625,138.05999755859375,138.7899932861328,132.59637451171875,2738600
2019-03-15,139.3699951171875,140.3300018310547,139.22999572753906,139.42999267578125,133.20782470703125,7153700
2019-03-18,139.8300018310547,140.3699951171875,138.72000122070312,140.2100067138672,133.95301818847656,3268500
2019-03-19,140.9600067138672,141.6999969482422,140.0,140.49000549316406,134.2205352783203,3482300
2019-03-20,140.52999877929688,140.6999969482422,138.97999572753906,139.60000610351562,133.3702392578125,3649500
2019-03-21,139.10000610351562,142.1199951171875,138.8800048828125,141.44000244140625,135.1281280517578,3605400
2019-03-22,140.97000122070312,141.44000244140625,138.89999389648438,139.4499969482422,133.2269287109375,3877200
2019-03-25,139.05999755859375,139.91000366210938,138.35000610351562,139.17999267578125,132.96897888183594,2839800
2019-03-26,139.92999267578125,141.02000427246094,139.4199981689453,140.22000122070312,133.9625701904297,2553700
2019-03-27,140.41000366210938,140.49000549316406,138.39999389648438,139.24000549316406,133.02630615234375,3098200
2019-03-28,139.91000366210938,140.44000244140625,139.10000610351562,139.9199981689453,133.67596435546875,2663900
2019-03-29,140.5,141.22000122070312,140.14999389648438,141.10000610351562,134.80331420898438,3101400
2019-04-01,141.50999450683594,143.41000366210938,141.50999450683594,143.3000030517578,136.90513610839844,3984300
2019-04-02,143.35000610351562,143.9499969482422,142.60000610351562,143.0,136.61851501464844,2404800
2019-04-03,143.64999389648438,144.22000122070312,143.00999450683594,143.6300048828125,137.2203826904297,2681200
2019-04-04,143.6199951171875,144.13999938964844,142.5399932861328,142.77999877929688,136.4083251953125,2771100
2019-04-05,143.2899932861328,143.5,142.4600067138672,143.27999877929688,136.88601684570312,2731800
2019-04-08,143.02000427246094,143.4199981689453,142.8699951171875,143.38999938964844,136.99110412597656,2118200
2019-04-09,142.66000366210938,142.9499969482422,141.83999633789062,142.11000061035156,135.76821899414062,3038500
2019-04-10,142.1999969482422,143.5,141.97999572753906,143.02000427246094,136.6376190185547,2678000
2019-04-11,143.8000030517578,144.11000061035156,143.02999877929688,143.77999877929688,137.3636932373047,2942000
2019-04-12,144.25999450683594,144.44000244140625,143.6999969482422,144.35000610351562,137.90826416015625,2898900
2019-04-15,144.39999389648438,144.4600067138672,143.27000427246094,143.89999389648438,137.4783477783203,3603200
2019-04-16,144.39999389648438,145.38999938964844,144.02000427246094,145.13999938964844,138.66302490234375,6301700
2019-04-17,137.3699951171875,141.97999572753906,136.25999450683594,139.11000061035156,132.90211486816406,12525700
2019-04-18,139.0,140.49000549316406,138.6999969482422,140.3300018310547,134.06765747070312,4960000
2019-04-22,139.4199981689453,140.55999755859375,138.47999572753906,138.88999938964844,132.69192504882812,4494000
2019-04-23,139.14999389648438,140.9199981689453,138.94000244140625,140.44000244140625,134.17274475097656,4462200
2019-04-24,140.60000610351562,141.30999755859375,139.77999877929688,139.9499969482422,133.70460510253906,2774900
2019-04-25,139.6999969482422,139.75,137.7100067138672,138.6300048828125,132.4435272216797,2910100
2019-04-26,139.33999633789062,139.88999938964844,138.80999755859375,139.44000244140625,133.21737670898438,2319800
2019-04-29,139.14999389648438,139.6300048828125,138.80999755859375,139.0500030517578,132.84478759765625,2958300
2019-04-30,139.11000061035156,140.44000244140625,138.67999267578125,140.27000427246094,134.01034545898438,4638800
2019-05-01,140.5500030517578,141.80999755859375,140.1699981689453,140.55999755859375,134.28738403320312,3053700
2019-05-02,140.5,141.27999877929688,139.41000366210938,139.58999633789062,133.36068725585938,3541400
2019-05-03,139.6999969482422,141.0,139.6300048828125,140.25,133.99124145507812,2579900
2019-05-06,138.3000030517578,140.69000244140625,137.89999389648438,140.3800048828125,134.1154327392578,2793300
2019-05-07,139.14999389648438,139.50999450683594,136.19000244140625,137.63999938964844,131.49771118164062,4726800
2019-05-08,137.77000427246094,138.6999969482422,137.1300048828125,138.0,131.84164428710938,3818900
2019-05-09,134.88999938964844,135.5800018310547,133.02999877929688,135.33999633789062,130.83624267578125,4192700
2019-05-10,134.8800048828125,135.75,132.4199981689453,135.32000732421875,130.81692504882812,3977600
2019-05-13,133.27999877929688,133.57000732421875,130.9600067138672,131.4199981689453,127.04669189453125,4958000
2019-05-14,131.82000732421875,134.32000732421875,131.67999267578125,133.30999755859375,128.87379455566406,3280400
2019-05-15,132.58999633789062,134.58999633789062,132.3699951171875,134.39999389648438,129.92752075195312,2551000
2019-05-16,134.74000549316406,136.11000061035156,134.63999938964844,135.8800048828125,131.3582763671875,3017300
2019-05-17,134.67999267578125,135.41000366210938,133.94000244140625,134.32000732421875,129.85020446777344,2619100
2019-05-20,133.52999877929688,135.42999267578125,132.92999267578125,135.1199951171875,130.62356567382812,3264500
2019-05-21,136.1199951171875,137.05999755859375,135.7899932861328,136.4499969482422,131.9093017578125,2503500
2019-05-22,136.0,136.75,135.7100067138672,136.35000610351562,131.81265258789062,1849800
2019-05-23,135.1300048828125,135.1300048828125,130.44000244140625,132.38999938964844,127.98440551757812,5343400
2019-05-24,133.52999877929688,134.25,131.58999633789062,132.27999877929688,127.87806701660156,2596100
2019-05-28,132.1300048828125,132.63999938964844,130.27000427246094,130.4600067138672,126.11865234375,4908800
2019-05-29,130.0,130.27999877929688,128.32000732421875,129.69000244140625,125.374267578125,3679000
2019-05-30,129.74000549316406,129.97000122070312,128.92999267578125,129.57000732421875,125.25825500488281,2741900
2019-05-31,128.44000244140625,128.44000244140625,126.8499984741211,126.98999786376953,122.76410675048828,3539300
2019-06-03,127.0999984741211,128.55999755859375,127.05999755859375,128.27000427246094,124.00151824951172,4266900
2019-06-04,129.55999755859375,132.74000549316406,129.08999633789062,132.69000244140625,128.27444458007812,3913500
2019-06-05,133.3800048828125,133.61000061035156,130.47000122070312,131.49000549316406,127.1143798828125,3161300
2019-06-06,132.19000244140625,132.64999389648438,130.89999389648438,132.22000122070312,127.820068359375,2298200
2019-06-07,132.47000122070312,134.72000122070312,132.2100067138672,133.30999755859375,128.87379455566406,2553400
2019-06-10,134.3800048828125,135.35000610351562,133.91000366210938,134.74000549316406,130.25621032714844,2911300
2019-06-11,135.32000732421875,136.4600067138672,135.0500030517578,135.9499969482422,131.4259490966797,3407300
2019-06-12,135.55999755859375,135.94000244140625,134.41000366210938,134.8699951171875,130.3818817138672,2254700
2019-06-13,135.1300048828125,136.27000427246094,135.08999633789062,135.75999450683594,131.2422637939453,2955300
2019-06-14,135.44000244140625,135.8800048828125,134.42999267578125,135.14999389648438,130.65257263183594,2193300
2019-06-17,135.38999938964844,136.02999877929688,134.6999969482422,134.9499969482422,130.459228515625,2194100
2019-06-18,135.1999969482422,137.19000244140625,135.1999969482422,136.3800048828125,131.84164428710938,2914700
2019-06-19,136.42999267578125,138.36000061035156,136.24000549316406,137.0800018310547,132.51834106445312,2382400
2019-06-20,138.92999267578125,139.5399932861328,138.1999969482422,138.85000610351562,134.2294464111328,3071000
2019-06-21,138.44000244140625,139.5399932861328,138.38999938964844,139.1999969482422,134.56777954101562,5288700
2019-06-24,139.1999969482422,140.14999389648438,139.0500030517578,139.35000610351562,134.7128143310547,2186000
2019-06-25,139.4600067138672,139.5500030517578,138.1300048828125,138.36000061035156,133.7557373046875,2801200
2019-06-26,138.8699951171875,139.67999267578125,138.41000366210938,138.52000427246094,133.91043090820312,2284600
2019-06-27,138.72000122070312,139.3000030517578,137.9499969482422,138.52000427246094,133.91043090820312,2149800
2019-06-28,138.57000732421875,139.13999938964844,137.83999633789062,137.89999389648438,133.31105041503906,6153900
2019-07-01,139.60000610351562,141.49000549316406,139.27999877929688,139.8800048828125,135.2251739501953,3377700
2019-07-02,139.75,140.42999267578125,139.47000122070312,140.22000122070312,135.55384826660156,2409700
2019-07-03,140.72000122070312,141.82000732421875,140.42999267578125,141.5399932861328,136.82992553710938,1930400
2019-07-05,140.8699951171875,141.49000549316406,139.91000366210938,141.3800048828125,136.67526245117188,2134700
2019-07-08,141.0500030517578,141.2899932861328,140.27000427246094,140.57000732421875,135.8922119140625,2395300
2019-07-09,140.61000061035156,140.99000549316406,139.1300048828125,139.3300018310547,134.69346618652344,3365200
2019-07-10,140.0,141.91000366210938,139.7899932861328,140.47000122070312,135.7955322265625,2513900
2019-07-11,140.7899932861328,141.5800018310547,140.3000030517578,141.24000549316406,136.53993225097656,2132900
2019-07-12,141.9199981689453,142.9199981689453,141.66000366210938,142.74000549316406,137.99000549316406,2786200
2019-07-15,142.88999938964844,143.50999450683594,142.1199951171875,143.32000732421875,138.5507049560547,2368300
2019-07-16,143.1699981689453,144.0399932861328,143.02000427246094,143.52999877929688,138.7537078857422,3474700
2019-07-17,143.61000061035156,143.8000030517578,141.9499969482422,143.07000732421875,138.30902099609375,6064300
2019-07-18,142.5,150.30999755859375,142.1999969482422,149.6300048828125,144.6507110595703,12695400
2019-07-19,149.9600067138672,151.5800018310547,149.5500030517578,149.67999267578125,144.69903564453125,7290700
2019-07-22,150.16000366210938,151.94000244140625,149.6999969482422,149.74000549316406,144.75704956054688,4092600
2019-07-23,150.57000732421875,150.72000122070312,148.3800048828125,150.3800048828125,145.3757781982422,3742200
2019-07-24,150.1199951171875,151.4499969482422,149.1999969482422,150.02999877929688,145.0373992919922,2952400
2019-07-25,149.82000732421875,150.6199951171875,148.61000061035156,150.38999938964844,145.3854217529297,3102100
2019-07-26,151.0,151.41000366210938,150.10000610351562,151.36000061035156,146.32315063476562,2904300
2019-07-29,151.11000061035156,151.47999572753906,150.32000732421875,150.8800048828125,145.85911560058594,2075500
2019-07-30,150.0,150.39999389648438,149.22000122070312,149.77000427246094,144.7860565185547,2632700
2019-07-31,149.6999969482422,150.17999267578125,146.38999938964844,148.24000549316406,143.30697631835938,3722900
